IDFactura;NumeroFactura;IDCliente;IDVendedor;FechaFactura;SubTotal;Impuesto;Descuento;TotalFactura
553;1002888;245;6;2/3/2015;1130.43;169.57;0;1300
554;1002889;202;2;3/3/2015;2392.17;358.83;0;2751
555;1002893;202;2;3/3/2015;1205.22;180.78;0;1386
556;1002890;50;6;3/3/2015;25432.17;3814.83;0;29247
557;1002891;31;5;3/3/2015;560.87;84.13;0;645
558;1002892;235;6;3/3/2015;956.52;143.48;0;1100
559;1002894;202;2;4/3/2015;2267.83;340.17;0;2608
560;1002895;202;2;4/3/2015;631.3;94.7;0;726
561;1002896;202;2;4/3/2015;2979.13;446.87;0;3426
562;1002897;204;5;5/3/2015;1798.26;269.74;0;2068
563;1002898;36;5;5/3/2015;406.96;61.04;0;468
564;1002899;95;3;5/3/2015;6896.52;1034.48;0;7931
565;1002900;100;3;5/3/2015;23514.78;3527.22;0;27042
566;1002901;100;3;5/3/2015;18315.65;2747.35;0;21063
567;1002902;120;3;5/3/2015;9130.43;1369.57;0;10500
568;1002903;115;3;5/3/2015;12173.91;1826.09;0;14000
569;1002904;233;3;5/3/2015;15294.78;2294.22;0;17589
570;1002905;109;3;5/3/2015;43101.74;6465.26;0;49567
571;1002906;109;3;5/3/2015;34455.65;0;0;0
572;1002907;109;3;5/3/2015;34455.65;5168.35;0;39624
573;1002908;194;5;5/3/2015;3303.48;495.52;0;3799
574;1002909;201;5;5/3/2015;9389.57;1408.43;0;10798
575;1002910;95;3;5/3/2015;347.83;0;0;0
576;1002911;100;3;5/3/2015;347.83;52.17;0;400
577;1002912;203;5;5/3/2015;7565.22;1134.78;0;8700
578;1002913;95;3;5/3/2015;2313.04;346.96;0;2660
579;1002914;100;3;5/3/2015;824.35;123.65;0;948
580;1002915;202;2;6/3/2015;4052.17;607.83;0;4660
581;1002916;115;3;6/3/2015;30173.91;4526.09;0;34700
582;1002917;115;3;6/3/2015;1565.22;234.78;0;1800
583;1002918;202;2;6/3/2015;3187.83;478.17;0;3666
584;1002919;241;3;6/3/2015;621.74;93.26;0;715
585;1002920;109;3;6/3/2015;6417.39;962.61;0;7380
586;1002921;202;2;6/3/2015;4740.87;711.13;0;5452
587;1002922;202;2;6/3/2015;2086.96;313.04;0;2400
588;1002923;31;5;6/3/2015;262.61;39.39;0;302
589;1002924;36;5;6/3/2015;768.7;115.3;0;884
590;8901;113;3;8/3/2015;13157.39;1973.61;0;15131
591;8902;111;3;8/3/2015;8427.83;1264.17;0;9692
592;8903;111;3;9/3/2015;1017.39;0;0;0
593;1002925;115;3;9/3/2015;1565.22;234.78;0;1800
594;1002926;202;2;9/3/2015;3022.61;453.39;0;3476
595;1002927;202;2;9/3/2015;391.3;58.7;0;450
596;1002928;202;2;9/3/2015;410.43;61.57;0;472
597;1002929;29;5;9/3/2015;866.09;129.91;0;996
598;1002930;194;5;9/3/2015;804.35;120.65;0;925
599;1002931;200;5;9/3/2015;1124.35;168.65;0;1293
600;1002932;31;5;9/3/2015;869.57;130.43;0;1000
601;1002933;202;2;10/3/2015;4460.87;669.13;0;5130
602;1002934;202;2;10/3/2015;4264.35;639.65;0;4904
603;1002935;194;5;10/3/2015;3838.26;575.74;0;4414
604;1002936;246;5;10/3/2015;1235.65;185.35;0;1421
605;1002937;4;3;11/3/2015;6688.7;1003.3;0;7692
606;1002938;6;3;11/3/2015;11419.13;1712.87;0;13132
607;1002939;1;3;11/3/2015;22122.61;3318.39;0;25441
608;8904;8;3;11/3/2015;4466.09;669.91;0;5136
609;1002940;220;8;11/3/2015;452.17;67.83;0;520
610;1002941;202;2;11/3/2015;1988.7;298.3;0;2287
611;1002942;202;2;11/3/2015;404.35;60.65;0;465
612;1002943;202;2;11/3/2015;1224.35;183.65;0;1408
613;1002944;202;2;11/3/2015;0;0;0;0
614;1002945;202;2;11/3/2015;4882.61;732.39;0;5615
615;1002946;10;3;12/3/2015;25415.65;3812.35;0;29228
616;1002947;140;8;12/3/2015;1615.65;242.35;0;1858
617;1002948;40;6;12/3/2015;12780.87;1917.13;0;14698
618;1002949;194;5;12/3/2015;869.57;130.43;0;1000
619;1002950;201;5;12/3/2015;902.61;135.39;0;1038
620;1002951;202;2;12/3/2015;3506.09;525.91;0;4032
621;1002952;202;2;12/3/2015;5982.61;897.39;0;6880
622;1002953;202;2;12/3/2015;673.04;100.96;0;774
623;1002954;194;5;13/3/2015;596.52;89.48;0;686
624;8905;237;3;13/3/2015;2786.96;418.04;0;3205
625;1002955;19;3;13/3/2015;17610.43;0;0;0
626;1002956;19;3;13/3/2015;16989.57;2548.43;0;19538
627;1002957;31;5;13/3/2015;808.7;121.3;0;930
628;1002958;247;3;13/3/2015;7126.96;1069.04;0;8196
629;1002959;234;5;13/3/2015;3666.96;550.04;0;4217
630;1002960;98;3;13/3/2015;2165.22;324.78;0;2490
631;1002961;29;5;15/3/2015;2133.91;320.09;0;2454
632;1002962;29;5;15/3/2015;78.26;11.74;0;90
633;1002963;204;5;15/3/2015;6065.22;909.78;0;6975
634;1002964;22;3;15/3/2015;45063.48;6759.52;0;51823
635;1002965;202;2;15/3/2015;1106.09;165.91;0;1272
636;1002966;202;2;15/3/2015;586.96;88.04;0;675
637;1002967;93;6;15/3/2015;5804.35;870.65;0;6675
638;1002968;202;2;15/3/2015;730.43;109.57;0;840
639;1002969;202;2;15/3/2015;3147.83;472.17;0;3620
640;1002970;200;5;15/3/2015;3677.39;551.61;0;4229
641;1002971;1;3;15/3/2015;17690.43;2653.57;0;20344
642;1002972;204;5;16/3/2015;4760;714;0;5474
643;1002973;36;5;16/3/2015;2080;312;0;2392
644;8906;21;3;16/3/2015;7673.91;0;0;0
645;8907;113;3;16/3/2015;4573.91;0;0;0
646;8908;21;3;16/3/2015;7673.91;1151.09;0;8825
647;1002974;203;5;16/3/2015;8057.39;1208.61;0;9266
648;1002975;201;5;16/3/2015;5521.74;828.26;0;6350
649;1002976;202;2;17/3/2015;5986.09;897.91;0;6884
650;1002977;202;2;17/3/2015;5086.96;763.04;0;5850
651;1002978;78;3;17/3/2015;4605.22;690.78;0;5296
652;1002979;248;3;17/3/2015;2034.78;305.22;0;2340
653;1002980;220;8;17/3/2015;16693.04;0;0;0
654;1002980;220;8;17/3/2015;3556.52;0;0;0
655;1002981;220;8;17/3/2015;3556.52;533.48;0;4090
656;1002982;220;8;17/3/2015;782.61;117.39;0;900
657;1002983;220;8;17/3/2015;16693.04;2503.96;0;19197
658;1002984;16;3;17/3/2015;6391.3;958.7;0;7350
659;1002985;201;5;17/3/2015;3652.17;0;0;0
660;1002986;249;5;17/3/2015;6824.35;1023.65;0;7848
661;1002987;83;3;17/3/2015;530.43;79.57;0;610
662;1002988;83;3;17/3/2015;2048.7;307.3;0;2356
663;1002989;205;3;18/3/2015;13823.48;2073.52;0;15897
664;1002990;1;3;18/3/2015;1472.17;220.83;0;1693
665;1002991;288;3;18/3/2015;3908.7;586.3;0;4495
666;1002992;205;3;18/3/2015;297.39;44.61;0;342
667;1002993;202;2;18/3/2015;9095.65;1364.35;0;10460
668;1002994;202;2;18/3/2015;373.04;55.96;0;429
669;1002995;202;2;18/3/2015;3778.26;566.74;0;4345
670;1002996;202;2;18/3/2015;1700;255;0;1955
671;1002997;202;2;18/3/2015;4760;714;0;5474
672;1002998;202;2;18/3/2015;143.48;21.52;0;165
673;1002999;250;6;18/3/2015;7226.09;1083.91;0;8310
674;1003000;23;6;18/3/2015;956.52;143.48;0;1100
675;1003001;202;2;19/3/2015;1013.91;152.09;0;1166
676;1003002;209;5;19/3/2015;4052.17;607.83;0;4660
677;1003003;243;3;19/3/2015;19017.39;2852.61;0;21870
678;1003004;252;3;19/3/2015;5766.09;864.91;0;6631
679;1003005;253;3;19/3/2015;9259.13;1388.87;0;10648
680;1003006;189;3;19/3/2015;16613.04;2491.96;0;19105
681;1003007;189;3;19/3/2015;7304.35;1095.65;0;8400
682;8909;254;6;19/3/2015;8997.39;0;0;0
683;1003008;201;5;19/3/2015;4332.17;649.83;0;4982
684;8910;254;6;19/3/2015;3495.65;524.35;0;4020
685;1003009;201;5;19/3/2015;79.13;11.87;0;91
686;1003010;255;3;19/3/2015;6284.35;942.65;0;7227
687;1003011;255;3;19/3/2015;10031.3;1504.7;0;11536
688;1003012;255;3;19/3/2015;5790.43;868.57;0;6659
689;1003013;202;2;20/3/2015;250.43;37.57;0;288
690;1003014;202;2;20/3/2015;5448.7;817.3;0;6266
691;8911;254;6;20/3/2015;8771.3;1315.7;0;10087
692;1003015;202;2;20/3/2015;189234.78;28385.22;0;217620
693;1003016;31;5;20/3/2015;1024.35;153.65;0;1178
694;1003017;92;3;20/3/2015;5499.13;824.87;0;6324
695;1003018;93;3;20/3/2015;4908.7;736.3;0;5645
696;1003019;94;3;20/3/2015;18847.83;2827.17;0;21675
697;1003020;256;3;20/3/2015;11986.09;1797.91;0;13784
698;1003021;194;5;20/3/2015;6453.04;967.96;0;7421
699;1003022;257;5;20/3/2015;542.61;81.39;0;624
700;1003023;200;5;20/3/2015;2572.17;385.83;0;2958
701;1003024;189;3;20/3/2015;9547.83;1432.17;0;10980
702;1003025;93;3;20/3/2015;1069.57;160.43;0;1230
703;1003026;253;3;20/3/2015;9540.87;1431.13;0;10972
704;1003027;259;3;20/3/2015;8156.52;1223.48;0;9380
705;1003028;259;3;20/3/2015;1913.04;286.96;0;2200
706;8912;258;3;20/3/2015;3391.3;508.7;0;3900
707;1003029;202;2;20/3/2015;2739.13;410.87;0;3150
708;1003030;202;2;20/3/2015;195.65;29.35;0;225
709;1003031;114;3;22/3/2015;11547.83;1732.17;0;13280
710;1003032;255;3;22/3/2015;2688.7;403.3;0;3092
711;1003033;259;3;22/3/2015;2800;420;0;3220
712;1003034;205;6;22/3/2015;22685.22;3402.78;0;26088
713;1003035;241;6;22/3/2015;3704.35;555.65;0;4260
714;1003036;243;6;22/3/2015;18790.43;2818.57;0;21609
715;1003037;200;6;22/3/2015;7486.96;1123.04;0;8610
716;1003038;151;3;22/3/2015;6886.96;1033.04;0;7920
717;1003039;148;3;22/3/2015;9113.04;1366.96;0;10480
718;1003040;202;2;22/3/2015;139.13;20.87;0;160
719;1003041;243;6;23/3/2015;3756.52;563.48;0;4320
720;1003042;202;2;23/3/2015;1836.52;275.48;0;2112
721;1003043;202;2;23/3/2015;5121.74;768.26;0;5890
722;1003044;235;6;23/3/2015;2260.87;339.13;0;2600
723;1003045;202;2;23/3/2015;2956.52;443.48;0;3400
724;1003046;202;2;23/3/2015;685.22;102.78;0;788
725;1003047;202;2;23/3/2015;4664.35;699.65;0;5364
726;1003048;212;5;23/3/2015;10456.52;1568.48;0;12025
727;1003049;212;5;23/3/2015;1156.52;173.48;0;1330
728;1003050;201;5;23/3/2015;10746.96;1612.04;0;12359
729;1003051;194;5;23/3/2015;2826.09;423.91;0;3250
730;1003052;201;5;23/3/2015;252.17;37.83;0;290
731;1003053;202;2;24/3/2015;2172.17;325.83;0;2498
732;1003054;202;2;24/3/2015;15095.65;2264.35;0;17360
733;1003055;260;5;24/3/2015;813.91;122.09;0;936
734;1003056;261;3;24/3/2015;21306.96;3196.04;0;24503
735;1003057;261;3;24/3/2015;6161.74;924.26;0;7086
736;1003058;236;5;24/3/2015;2295.65;344.35;0;2640
737;1003059;29;5;24/3/2015;1457.39;218.61;0;1676
738;1003060;36;3;24/3/2015;3166.96;475.04;0;3642
739;1003061;202;2;24/3/2015;5764.35;864.65;0;6629
740;1003062;94;3;24/3/2015;11130.43;1669.57;0;12800
741;1003063;204;5;24/3/2015;3045.22;456.78;0;3502
742;1003064;202;2;25/3/2015;860.87;129.13;0;990
743;1003065;202;2;25/3/2015;33.04;4.96;0;38
744;1003066;163;3;25/3/2015;9900;1485;0;11385
745;1003067;205;3;25/3/2015;8533.91;1280.09;0;9814
746;1003068;73;3;25/3/2015;3217.39;482.61;0;3700
747;1003069;248;5;25/3/2015;1408.7;211.3;0;1620
748;1003070;209;5;26/3/2015;1215.65;182.35;0;1398
749;1003071;40;5;26/3/2015;13544.35;2031.65;0;15576
750;1003072;169;5;26/3/2015;1833.04;0;0;0
751;8913;169;3;26/3/2015;1833.04;274.96;0;2108
752;1003073;39;3;26/3/2015;15697.39;2354.61;0;18052
753;1003074;167;3;26/3/2015;13492.17;2023.83;0;15516
754;1003075;201;5;26/3/2015;7246.09;1086.91;0;8333
755;1003076;31;5;26/3/2015;16626.96;2494.04;0;19121
756;1003077;31;5;26/3/2015;271.3;40.7;0;312
757;1003078;94;3;26/3/2015;13139.13;0;0;0
758;1003079;94;3;26/3/2015;6569.57;985.43;0;7555
759;1003080;148;3;27/3/2015;23819.13;3572.87;0;27392
760;1003081;149;3;27/3/2015;4414.78;662.22;0;5077
761;1003082;31;5;27/3/2015;1135.65;170.35;0;1306
762;1003083;33;6;27/3/2015;15913.04;2386.96;0;18300
763;1003084;235;6;27/3/2015;2608.7;391.3;0;3000
764;1003085;254;6;27/3/2015;4838.26;725.74;0;5564
765;1003086;262;5;27/3/2015;1072.17;160.83;0;1233
766;1003087;32;6;27/3/2015;1965.22;294.78;0;2260
767;1003088;263;5;27/3/2015;736.52;110.48;0;847
768;1003089;36;5;27/3/2015;1356.52;203.48;0;1560
769;1003090;41;3;30/3/2015;2621.74;393.26;0;3015
770;1003091;204;5;30/3/2015;1073.91;161.09;0;1235
771;1003092;204;5;30/3/2015;403.48;60.52;0;464
772;1003093;31;3;30/3/2015;443.48;66.52;0;510
773;1003094;148;3;30/3/2015;23180.87;3477.13;0;26658
774;1003095;170;3;30/3/2015;25112.17;3766.83;0;28879
775;1003096;264;3;30/3/2015;8156.52;1223.48;0;9380
776;1003097;204;5;30/3/2015;34944.35;5241.65;0;40186
777;1003098;204;5;30/3/2015;5833.91;875.09;0;6709
778;1003099;151;3;30/3/2015;13206.09;1980.91;0;15187
779;1003100;204;5;30/3/2015;260.87;39.13;0;300
780;1003101;204;5;30/3/2015;26700;4005;0;30705
781;1003102;204;5;30/3/2015;61460.87;9219.13;0;70680
782;1003103;204;5;30/3/2015;1982.61;297.39;0;2280
783;1003104;194;5;30/3/2015;3092.17;463.83;0;3556
784;1003105;203;8;30/3/2015;5579.13;836.87;0;6416
785;1003106;31;5;31/3/2015;4461.74;669.26;0;5131
786;1003107;194;5;31/3/2015;2516.52;377.48;0;2894
787;1003108;263;5;31/3/2015;980;147;0;1127
788;1003109;94;3;31/3/2015;14608.7;2191.3;0;16800
789;1003110;236;5;1/4/2015;1565.22;234.78;0;1800
790;1003111;29;5;6/4/2015;4196.52;629.48;0;4826
791;1003112;29;5;6/4/2015;983.48;147.52;0;1131
792;1003113;203;8;6/4/2015;7753.04;1162.96;0;8916
793;1003114;201;5;6/4/2015;6596.52;989.48;0;7586
794;1003115;29;5;7/4/2015;605.22;90.78;0;696
795;1003116;202;2;7/4/2015;13646.96;2047.04;0;15694
796;1003117;202;2;7/4/2015;1497.39;224.61;0;1722
797;1003118;202;2;7/4/2015;2728.7;409.3;0;3138
798;1003119;202;2;7/4/2015;14596.52;2189.48;0;16786
799;1003120;202;2;7/4/2015;13933.04;2089.96;0;16023
800;1003121;202;2;8/4/2015;5582.61;837.39;0;6420
801;1003122;202;2;8/4/2015;3409.57;511.43;0;3921
802;1003123;36;5;8/4/2015;1130.43;169.57;0;1300
803;1003124;56;3;8/4/2015;21501.74;3225.26;0;24727
804;1003125;53;3;8/4/2015;14198.26;2129.74;0;16328
805;1003126;244;5;8/4/2015;3084.35;462.65;0;3547
806;1003127;204;5;8/4/2015;40147.83;6022.17;0;46170
807;1003128;204;5;8/4/2015;63782.61;0;0;0
808;1003129;204;5;8/4/2015;3059.13;458.87;0;3518
809;1003130;204;5;8/4/2015;1027.83;0;0;0
810;1003131;204;5;8/4/2015;62483.48;9372.52;0;71856
811;1003132;236;5;9/4/2015;1745.22;261.78;0;2007
812;1003133;29;5;9/4/2015;608.7;91.3;0;700
813;1003134;202;2;9/4/2015;187324.35;28098.65;0;215423
814;1003135;202;2;9/4/2015;112943.48;16941.52;0;129885
815;1003136;202;2;9/4/2015;5782.61;867.39;0;6650
816;1003137;202;2;9/4/2015;13565.22;2034.78;0;15600
817;1003138;73;3;9/4/2015;60583.48;9087.52;0;69671
818;1003139;73;3;9/4/2015;3816.52;572.48;0;4389
819;1003140;69;3;9/4/2015;7026.96;1054.04;0;8081
820;1003141;235;6;9/4/2015;1913.04;286.96;0;2200
821;1003142;36;5;9/4/2015;2034.78;305.22;0;2340
822;1003143;259;3;9/4/2015;33386.09;0;0;0
823;1003144;259;3;9/4/2015;29325.22;4398.78;0;33724
824;1003145;259;3;9/4/2015;9184.35;1377.65;0;10562
825;1003146;236;5;9/4/2015;519.13;77.87;0;597
826;1003147;259;3;9/4/2015;30871.3;4630.7;0;35502
827;1003148;259;3;9/4/2015;973.04;145.96;0;1119
828;1003149;259;3;9/4/2015;6365.22;954.78;0;7320
829;1003150;201;5;9/4/2015;9922.61;1488.39;0;11411
830;1003151;40;6;9/4/2015;44217.39;6632.61;0;50850
831;1003152;40;6;9/4/2015;41746.09;6261.91;0;48008
832;1003153;40;6;9/4/2015;20411.3;3061.7;0;23473
833;1003154;40;6;9/4/2015;17157.39;2573.61;0;19731
834;1003155;212;5;9/4/2015;20036.52;3005.48;0;23042
835;1003156;212;5;9/4/2015;3600;540;0;4140
836;1003157;126;3;9/4/2015;10660;1599;0;12259
837;1003158;42;6;9/4/2015;3761.74;564.26;0;4326
838;1003159;42;6;9/4/2015;21989.57;3298.43;0;25288
839;1003160;42;6;9/4/2015;497.39;74.61;0;572
840;1003161;41;6;9/4/2015;8546.96;1282.04;0;9829
841;1003162;41;6;9/4/2015;7930.43;1189.57;0;9120
842;1003163;35;6;9/4/2015;5258.26;788.74;0;6047
843;1003164;35;6;9/4/2015;4241.74;636.26;0;4878
844;1003165;40;6;9/4/2015;713.04;106.96;0;820
845;1003166;238;6;9/4/2015;1440;216;0;1656
846;8914;30;6;9/4/2015;10816.52;1622.48;0;12439
847;1003167;220;2;10/4/2015;18330.43;2749.57;0;21080
848;1003168;68;3;10/4/2015;2413.04;361.96;0;2775
849;1003169;67;3;10/4/2015;56870.43;8530.57;0;65401
850;1003170;265;3;10/4/2015;11695.65;1754.35;0;13450
851;1003171;301;3;10/4/2015;3913.04;586.96;0;4500
852;1003172;50;6;12/4/2015;1711.3;256.7;0;1968
853;1003173;50;6;12/4/2015;6834.78;1025.22;0;7860
854;1003174;29;5;12/4/2015;1293.91;194.09;0;1488
855;1003175;239;3;12/4/2015;27300;4095;0;31395
856;1003176;239;3;12/4/2015;5911.3;886.7;0;6798
857;1003177;135;3;12/4/2015;43090.43;6463.57;0;49554
858;1003178;59;3;12/4/2015;22803.48;3420.52;0;26224
859;1003179;57;3;12/4/2015;8557.39;1283.61;0;9841
860;1003180;202;2;13/4/2015;177.39;26.61;0;204
861;1003181;202;2;13/4/2015;4052.17;607.83;0;4660
862;1003182;202;2;13/4/2015;1291.3;193.7;0;1485
863;1003183;202;2;13/4/2015;2495.65;374.35;0;2870
864;1003184;202;2;13/4/2015;7153.91;1073.09;0;8227
865;1003185;38;6;13/4/2015;30854.96;4628.24;0;35483.2
866;1003186;38;6;13/4/2015;33249.04;4987.36;0;38236.4
867;1003187;52;6;13/4/2015;11322.61;1698.39;0;13021
868;1003188;38;6;13/4/2015;8848.7;1327.3;0;10176
869;1003189;201;5;13/4/2015;7316.52;1097.48;0;8414
870;1003190;194;5;13/4/2015;5446.96;817.04;0;6264
871;1003191;202;2;14/4/2015;4561.74;684.26;0;5246
872;1003192;202;2;14/4/2015;6187.83;928.17;0;7116
873;1003193;202;2;14/4/2015;833.91;125.09;0;959
874;1003194;41;3;14/4/2015;1292.17;193.83;0;1486
875;1003195;4;6;14/4/2015;5755.65;863.35;0;6619
876;1003196;5;6;14/4/2015;29057.39;4358.61;0;33416
877;1003197;202;2;14/4/2015;4895.65;734.35;0;5630
878;1003198;31;5;15/4/2015;330.43;49.57;0;380
879;1003199;126;3;15/4/2015;52288.7;7843.3;0;60132
880;1003200;126;3;15/4/2015;29161.74;4374.26;0;33536
881;1003201;222;3;15/4/2015;50477.39;7571.61;0;58049
882;1003202;222;3;15/4/2015;31137.39;0;0;0
883;1003203;244;5;15/4/2015;2612.17;391.83;0;3004
884;1003204;40;6;15/4/2015;6335.65;950.35;0;7286
885;1003205;222;3;15/4/2015;31137.39;4670.61;0;35808
886;1003206;135;3;16/4/2015;11802.61;1770.39;0;13573
887;1003207;143;3;16/4/2015;8889.57;1333.43;0;10223
888;8952;263;5;16/4/2015;590.43;0;0;0
889;8953;263;5;16/4/2015;840;126;0;966
890;1003208;202;2;16/4/2015;1495.65;224.35;0;1720
891;1003209;202;2;16/4/2015;1850.43;277.57;0;2128
892;1003210;202;2;16/4/2015;10812.17;1621.83;0;12434
893;1003211;36;3;17/4/2015;0;0;0;0
894;1003212;36;3;17/4/2015;0;0;0;0
895;1003213;36;3;17/4/2015;430.43;64.57;0;495
896;1003214;201;8;17/4/2015;317.39;47.61;0;365
897;1003215;204;5;17/4/2015;2191.3;328.7;0;2520
898;1003216;221;3;17/4/2015;17019.13;2552.87;0;19572
899;1003217;135;3;17/4/2015;4386.09;657.91;0;5044
900;1003218;147;3;17/4/2015;19657.39;2948.61;0;22606
901;1003219;247;6;17/4/2015;2309.57;346.43;0;2656
902;1003220;240;5;17/4/2015;17696.52;0;0;0
903;1003221;240;5;17/4/2015;2987.83;448.17;0;3436
904;1003222;28;5;15/4/2015;1565.22;234.78;0;1800
905;1003223;115;3;19/4/2015;23947.83;3592.17;0;27540
906;8954;117;3;19/4/2015;7043.48;1056.52;0;8100
907;1003224;41;3;20/4/2015;1652.17;247.83;0;1900
908;1003225;143;3;20/4/2015;2629.57;394.43;0;3024
909;1003226;130;3;20/4/2015;22368.7;3355.3;0;25724
910;1003227;240;5;20/4/2015;18571.3;2785.7;0;21357
911;1003228;126;3;20/4/2015;1074.78;161.22;0;1236
912;1003229;202;2;20/4/2015;20000;3000;0;23000
913;1003230;202;2;20/4/2015;837.39;125.61;0;963
914;1003231;202;2;20/4/2015;897.39;134.61;0;1032
915;1003232;202;2;20/4/2015;2290.43;343.57;0;2634
916;1003233;31;5;21/4/2015;1217.39;182.61;0;1400
917;8955;113;3;21/4/2015;13173.91;0;0;0
918;1003234;95;3;22/4/2015;4311.3;646.7;0;4958
919;1003235;98;3;22/4/2015;4906.09;735.91;0;5642
920;1003236;97;3;22/4/2015;11196.52;1679.48;0;12876
921;1003237;36;5;23/4/2015;299.13;44.87;0;344
922;1003238;120;3;23/4/2015;25255.65;3788.35;0;29044
923;1003239;109;3;23/4/2015;0;0;0;0
924;1003240;109;3;24/4/2015;28969.57;4345.43;0;33315
925;1003241;109;3;24/4/2015;31968.7;4795.3;0;36764
926;1003242;109;3;24/4/2015;6020.87;903.13;0;6924
927;1003243;100;3;24/4/2015;26075.65;3911.35;0;29987
928;1003244;100;3;24/4/2015;10765.22;1614.78;0;12380
929;1003245;115;3;24/4/2015;51795.65;7769.35;0;59565
930;1003246;31;5;24/4/2015;1972.17;295.83;0;2268
931;1003247;28;6;24/4/2015;7434.78;1115.22;0;8550
932;1003248;222;3;24/4/2015;4243.48;636.52;0;4880
933;1003249;135;3;24/4/2015;3652.17;547.83;0;4200
934;1003250;101;3;25/4/2015;9142.61;1371.39;0;10514
935;1003251;107;3;25/4/2015;3252.17;487.83;0;3740
936;1003252;202;2;25/4/2015;15186.09;2277.91;0;17464
937;1003253;115;3;25/4/2015;4573.91;686.09;0;5260
938;1003254;109;3;25/4/2015;1200;180;0;1380
939;1003255;63;3;25/4/2015;869.57;130.43;0;1000
940;1003256;202;2;25/4/2015;2956.52;443.48;0;3400
941;1003257;202;2;25/4/2015;368.7;55.3;0;424
942;1003258;202;2;25/4/2015;740;111;0;851
943;1003259;202;2;25/4/2015;6480;972;0;7452
944;1003260;202;2;27/4/2015;707.83;106.17;0;814
945;1003261;220;5;27/4/2015;29994.78;4499.22;0;34494
946;1003262;220;5;27/4/2015;3208.7;481.3;0;3690
947;1003263;29;5;27/4/2015;2705.22;405.78;0;3111
948;1003264;201;5;27/4/2015;5914.78;887.22;0;6802
949;1003265;194;5;27/4/2015;6548.7;0;0;0
950;1003266;194;5;27/4/2015;7046.09;1056.91;0;8103
951;1003267;203;5;27/4/2015;7732.17;1159.83;0;8892
952;1003268;209;5;28/4/2015;709.57;106.43;0;816
953;1003269;220;5;28/4/2015;316.52;47.48;0;364
954;1003270;241;3;28/4/2015;4514.78;677.22;0;5192
955;1003271;78;3;28/4/2015;7713.91;1157.09;0;8871
956;1003272;258;3;29/4/2015;14185.22;2127.78;0;16313
957;1003273;253;3;29/4/2015;12382.61;1857.39;0;14240
958;1003274;236;5;29/4/2015;620.87;93.13;0;714
959;1003275;189;3;29/4/2015;15088.7;2263.3;0;17352
960;1003276;240;5;30/4/2015;26102.61;3915.39;0;30018
961;1003277;205;3;30/4/2015;24830.43;3724.57;0;28555
962;1003278;212;5;30/4/2015;4800;720;0;5520
963;1003279;220;5;30/4/2015;61896.52;9284.48;0;71181
964;1003280;236;5;30/4/2015;339.13;50.87;0;390
965;51;94;3;4/5/2015;6404.35;960.65;0;7365
966;52;91;3;4/5/2015;14602.61;0;0;0
967;53;91;3;4/5/2015;5164.35;774.65;0;5939
968;1003281;31;5;4/5/2015;6746.09;0;0;0
969;1003282;31;5;4/5/2015;8133.04;1219.96;0;9353
970;54;91;3;4/5/2015;14602.61;2190.39;0;16793
971;1003283;201;5;4/5/2015;2635.65;395.35;0;3031
972;1003284;194;5;4/5/2015;3924.35;588.65;0;4513
973;1003285;202;2;5/5/2015;38021.74;5703.26;0;43725
974;1003286;202;2;5/5/2015;1467.83;220.17;0;1688
975;1003287;163;3;6/5/2015;7907.83;1186.17;0;9094
976;1003288;149;3;6/5/2015;5266.09;789.91;0;6056
977;1003289;151;3;6/5/2015;23860.87;3579.13;0;27440
978;1003290;156;3;7/5/2015;7796.52;1169.48;0;8966
979;1003291;159;3;7/5/2015;39490.43;5923.57;0;45414
980;1003292;148;3;7/5/2015;26227.83;3934.17;0;30162
981;1003293;148;3;7/5/2015;26545.22;3981.78;0;30527
982;1003294;212;5;7/5/2015;8893.04;1333.96;0;10227
983;1003295;194;5;7/5/2015;1410.43;211.57;0;1622
984;1003296;204;5;8/5/2015;6725.22;1008.78;0;7734
985;1003297;204;5;8/5/2015;14925.22;2238.78;0;17164
986;1003298;167;3;8/5/2015;14673.04;2200.96;0;16874
987;55;171;3;8/5/2015;6900;1035;0;7935
988;1003299;215;3;8/5/2015;14086.96;0;0;0
989;1003300;170;3;8/5/2015;14086.96;2113.04;0;16200
990;1003301;236;5;8/5/2015;2347.83;352.17;0;2700
991;1003302;36;5;8/5/2015;2288.7;343.3;0;2632
992;1003303;204;5;11/5/2015;22927.83;3439.17;0;26367
993;1003304;261;3;11/5/2015;19983.48;2997.52;0;22981
994;1003305;261;3;11/5/2015;26465.22;3969.78;0;30435
995;1003306;261;3;11/5/2015;593.04;88.96;0;682
996;1003307;177;3;11/5/2015;15685.22;2352.78;0;18038
997;1003308;153;3;11/5/2015;1860.87;279.13;0;2140
998;1003309;151;3;11/5/2015;3808.7;571.3;0;4380
999;1003310;201;5;11/5/2015;8237.39;1235.61;0;9473
1000;1003311;201;5;11/5/2015;952.17;142.83;0;1095
1001;1003312;31;5;12/5/2015;2601.74;390.26;0;2992
1002;1003313;29;5;12/5/2015;772.17;115.83;0;888
1003;1003314;31;5;13/5/2015;571.3;85.7;0;657
1004;57;30;3;14/5/2015;9959.13;1493.87;0;11453
1005;1003315;28;3;14/5/2015;6696.52;1004.48;0;7701
1006;58;42;3;14/5/2015;4822.61;723.39;0;5546
